dataset,seed,frac,method,acc,precision,recall,f1,n_tuned,train_time_s,infer_ms
Spambase,1,0.5,LoRA,0.920000,0.921404,0.910433,0.915185,3308,0.11,0.0044
Spambase,1,0.5,LFW(ours),0.920000,0.921404,0.910433,0.915185,57,0.17,0.0041
Spambase,1,0.5,FFT,0.908696,0.904512,0.904198,0.904355,48002,0.38,0.0041
Spambase,1,1.0,ZeroShot,0.920000,0.921404,0.910433,0.915185,0,0.00,0.0037
Spambase,1,1.0,VarFilter,0.907826,0.915916,0.891889,0.900901,0,0.00,0.0038
Spambase,1,1.0,MIFilter,0.920000,0.922771,0.909274,0.914959,0,0.00,0.0042
Spambase,1,1.0,LR,0.904348,0.901134,0.897907,0.899442,58,0.01,0.0001
Spambase,1,1.0,SVM,0.914783,0.913117,0.907674,0.910192,16356,0.02,0.0335
Spambase,1,1.0,RF,0.927826,0.927909,0.920367,0.923779,33982,0.26,0.0316
Spambase,1,1.0,LinearProbe,0.923478,0.924706,0.914462,0.918944,258,0.18,0.0036
Spambase,1,1.0,BitFit,0.920000,0.921404,0.910433,0.915185,386,0.11,0.0039
Spambase,1,1.0,SSF,0.923478,0.924281,0.914848,0.919014,882,0.33,0.0063
Spambase,1,1.0,Adapter,0.920000,0.921404,0.910433,0.915185,4240,0.14,0.0050
Spambase,1,1.0,LoRA,0.923478,0.924281,0.914848,0.919014,3308,0.17,0.0037
Spambase,1,1.0,LFW(ours),0.923478,0.923869,0.915234,0.919084,57,0.23,0.0040
Spambase,1,1.0,FFT,0.923478,0.922707,0.916393,0.919289,48002,0.29,0.0039
Spambase,2,0.05,ZeroShot,0.949565,0.949627,0.944483,0.946892,0,0.00,0.0035
Spambase,2,0.05,VarFilter,0.923478,0.919369,0.920644,0.919994,0,0.00,0.0038
Spambase,2,0.05,MIFilter,0.937391,0.939181,0.929417,0.933739,0,0.00,0.0036
Spambase,2,0.05,LR,0.856522,0.848449,0.856134,0.851523,58,0.00,0.0001
Spambase,2,0.05,SVM,0.845217,0.844677,0.827875,0.834235,1682,0.00,0.0055
Spambase,2,0.05,RF,0.901739,0.907717,0.886481,0.894615,3494,0.30,0.0325
Spambase,2,0.05,LinearProbe,0.948696,0.948903,0.943379,0.945954,258,0.08,0.0067
Spambase,2,0.05,BitFit,0.949565,0.949627,0.944483,0.946892,386,0.08,0.0052
Spambase,2,0.05,SSF,0.949565,0.949627,0.944483,0.946892,882,0.09,0.0089
Spambase,2,0.05,Adapter,0.949565,0.949627,0.944483,0.946892,4240,0.08,0.0070
Spambase,2,0.05,LoRA,0.948696,0.950154,0.942220,0.945819,3308,0.15,0.0061
Spambase,2,0.05,LFW(ours),0.943478,0.941589,0.939848,0.940698,57,0.19,0.0049
Spambase,2,0.05,FFT,0.948696,0.949307,0.942993,0.945909,48002,0.20,0.0057
Spambase,2,0.1,ZeroShot,0.949565,0.949627,0.944483,0.946892,0,0.00,0.0077
Spambase,2,0.1,VarFilter,0.936522,0.934927,0.931791,0.933293,0,0.00,0.0056
Spambase,2,0.1,MIFilter,0.946957,0.947460,0.941172,0.944076,0,0.00,0.0053
Spambase,2,0.1,LR,0.854783,0.848175,0.847357,0.847760,58,0.01,0.0001
Spambase,2,0.1,SVM,0.858261,0.870376,0.833612,0.844946,2958,0.00,0.0120
Spambase,2,0.1,RF,0.900000,0.913436,0.880024,0.891436,4832,0.30,0.0314
Spambase,2,0.1,LinearProbe,0.948696,0.948903,0.943379,0.945954,258,0.08,0.0058
Spambase,2,0.1,BitFit,0.949565,0.949627,0.944483,0.946892,386,0.08,0.0062
Spambase,2,0.1,SSF,0.949565,0.949627,0.944483,0.946892,882,0.08,0.0122
Spambase,2,0.1,Adapter,0.949565,0.949627,0.944483,0.946892,4240,0.08,0.0074
Spambase,2,0.1,LoRA,0.949565,0.949627,0.944483,0.946892,3308,0.09,0.0053
Spambase,2,0.1,LFW(ours),0.949565,0.949627,0.944483,0.946892,57,0.16,0.0051
Spambase,2,0.1,FFT,0.948696,0.948512,0.943766,0.945999,48002,0.19,0.0046
Spambase,2,0.2,ZeroShot,0.949565,0.949627,0.944483,0.946892,0,0.00,0.0042
Spambase,2,0.2,VarFilter,0.940870,0.939009,0.936923,0.937937,0,0.00,0.0043
Spambase,2,0.2,MIFilter,0.942609,0.944769,0.934880,0.939261,0,0.00,0.0055
Spambase,2,0.2,LR,0.902609,0.900199,0.894927,0.897362,58,0.01,0.0001
Spambase,2,0.2,SVM,0.886957,0.895034,0.868490,0.877975,4988,0.00,0.0157
Spambase,2,0.2,RF,0.914783,0.918080,0.903038,0.909248,9222,0.30,0.0319
Spambase,2,0.2,LinearProbe,0.948696,0.948903,0.943379,0.945954,258,0.08,0.0051
Spambase,2,0.2,BitFit,0.949565,0.949627,0.944483,0.946892,386,0.09,0.0051
Spambase,2,0.2,SSF,0.949565,0.949627,0.944483,0.946892,882,0.10,0.0094
Spambase,2,0.2,Adapter,0.949565,0.949627,0.944483,0.946892,4240,0.08,0.0069
Spambase,2,0.2,LoRA,0.949565,0.949627,0.944483,0.946892,3308,0.10,0.0057
Spambase,2,0.2,LFW(ours),0.937391,0.940102,0.928644,0.933623,57,0.27,0.0061
Spambase,2,0.2,FFT,0.943478,0.942990,0.938302,0.940507,48002,0.24,0.0062
Spambase,2,0.5,ZeroShot,0.949565,0.949627,0.944483,0.946892,0,0.00,0.0055
Spambase,2,0.5,VarFilter,0.921739,0.930740,0.906845,0.915942,0,0.00,0.0050
Spambase,2,0.5,MIFilter,0.942609,0.943455,0.936039,0.939416,0,0.00,0.0063
Spambase,2,0.5,LR,0.907826,0.906413,0.899617,0.902698,58,0.02,0.0001
Spambase,2,0.5,SVM,0.902609,0.904856,0.890290,0.896283,11542,0.01,0.0339
Spambase,2,0.5,RF,0.934783,0.937065,0.926106,0.930888,22434,0.33,0.0312
Spambase,2,0.5,LinearProbe,0.948696,0.948903,0.943379,0.945954,258,0.09,0.0063
Spambase,2,0.5,BitFit,0.948696,0.948903,0.943379,0.945954,386,0.12,0.0062
Spambase,2,0.5,SSF,0.948696,0.948903,0.943379,0.945954,882,0.14,0.0094
Spambase,2,0.5,Adapter,0.948696,0.948903,0.943379,0.945954,4240,0.11,0.0062
Spambase,2,0.5,LoRA,0.948696,0.949307,0.942993,0.945909,3308,0.14,0.0064
Spambase,2,0.5,LFW(ours),0.948696,0.949307,0.942993,0.945909,57,0.25,0.0076
Spambase,2,0.5,FFT,0.953043,0.953717,0.947739,0.950514,48002,0.30,0.0053
Spambase,2,1.0,ZeroShot,0.949565,0.949627,0.944483,0.946892,0,0.00,0.0051
Spambase,2,1.0,VarFilter,0.937391,0.941582,0.927485,0.933446,0,0.00,0.0046
Spambase,2,1.0,MIFilter,0.945217,0.946447,0.938578,0.942145,0,0.00,0.0061
Spambase,2,1.0,LR,0.933043,0.932309,0.926989,0.929466,58,0.01,0.0002
Spambase,2,1.0,SVM,0.905217,0.908405,0.892442,0.898922,16878,0.02,0.0427
Spambase,2,1.0,RF,0.938261,0.941276,0.929361,0.934516,37838,0.34,0.0333
Spambase,2,1.0,LinearProbe,0.948696,0.948903,0.943379,0.945954,258,0.13,0.0053
Spambase,2,1.0,BitFit,0.949565,0.949627,0.944483,0.946892,386,0.14,0.0041
Spambase,2,1.0,SSF,0.949565,0.949627,0.944483,0.946892,882,0.18,0.0089
Spambase,2,1.0,Adapter,0.949565,0.949627,0.944483,0.946892,4240,0.13,0.0067
Spambase,2,1.0,LoRA,0.949565,0.949627,0.944483,0.946892,3308,0.17,0.0052
Spambase,2,1.0,LFW(ours),0.949565,0.949627,0.944483,0.946892,57,0.29,0.0057
Spambase,2,1.0,FFT,0.947826,0.947401,0.943048,0.945106,48002,0.44,0.0048
Spambase,3,0.05,ZeroShot,0.926087,0.922215,0.923182,0.922692,0,0.00,0.0054
Spambase,3,0.05,VarFilter,0.908696,0.906178,0.901880,0.903896,0,0.00,0.0047
Spambase,3,0.05,MIFilter,0.931304,0.931220,0.924395,0.927513,0,0.00,0.0050
Spambase,3,0.05,LR,0.871304,0.863584,0.871806,0.866865,58,0.00,0.0001
Spambase,3,0.05,SVM,0.853913,0.850964,0.840458,0.844846,1856,0.00,0.0047
Spambase,3,0.05,RF,0.902609,0.911962,0.885267,0.894977,2764,0.31,0.0318
Spambase,3,0.05,LinearProbe,0.926087,0.922215,0.923182,0.922692,258,0.08,0.0054
Spambase,3,0.05,BitFit,0.926087,0.922215,0.923182,0.922692,386,0.07,0.0056
Spambase,3,0.05,SSF,0.926087,0.922215,0.923182,0.922692,882,0.08,0.0093
Spambase,3,0.05,Adapter,0.926087,0.922215,0.923182,0.922692,4240,0.08,0.0073
Spambase,3,0.05,LoRA,0.926087,0.922215,0.923182,0.922692,3308,0.09,0.0065
Spambase,3,0.05,LFW(ours),0.926087,0.922215,0.923182,0.922692,57,0.16,0.0057
Spambase,3,0.05,FFT,0.928696,0.924573,0.926494,0.925505,48002,0.19,0.0043
Spambase,3,0.1,ZeroShot,0.926087,0.922215,0.923182,0.922692,0,0.00,0.0050
Spambase,3,0.1,VarFilter,0.915652,0.912063,0.911096,0.911573,0,0.00,0.0067
Spambase,3,0.1,MIFilter,0.925217,0.923836,0.918987,0.921254,0,0.00,0.0052
Spambase,3,0.1,LR,0.865217,0.858221,0.871422,0.861871,58,0.00,0.0001
Spambase,3,0.1,SVM,0.865217,0.860163,0.856352,0.858132,3422,0.00,0.0111
Spambase,3,0.1,RF,0.906087,0.905279,0.897023,0.900694,5182,0.30,0.0314
Spambase,3,0.1,LinearProbe,0.926087,0.922215,0.923182,0.922692,258,0.08,0.0065
Spambase,3,0.1,BitFit,0.926087,0.922215,0.923182,0.922692,386,0.09,0.0061
Spambase,3,0.1,SSF,0.926087,0.922215,0.923182,0.922692,882,0.09,0.0103
Spambase,3,0.1,Adapter,0.926087,0.922215,0.923182,0.922692,4240,0.09,0.0080
Spambase,3,0.1,LoRA,0.933043,0.931258,0.928148,0.929638,3308,0.18,0.0046
Spambase,3,0.1,LFW(ours),0.933043,0.929750,0.930080,0.929914,57,0.20,0.0048
Spambase,3,0.1,FFT,0.933913,0.931689,0.929639,0.930635,48002,0.21,0.0044
Spambase,3,0.2,ZeroShot,0.926087,0.922215,0.923182,0.922692,0,0.00,0.0056
Spambase,3,0.2,VarFilter,0.919130,0.914948,0.915898,0.915416,0,0.00,0.0072
Spambase,3,0.2,MIFilter,0.920000,0.914704,0.918934,0.916667,0,0.00,0.0062
Spambase,3,0.2,LR,0.908696,0.901844,0.911153,0.905577,58,0.01,0.0002
Spambase,3,0.2,SVM,0.872174,0.871994,0.858227,0.863809,4988,0.00,0.0154
Spambase,3,0.2,RF,0.913043,0.913925,0.903148,0.907810,8222,0.32,0.0316
Spambase,3,0.2,LinearProbe,0.926087,0.922215,0.923182,0.922692,258,0.08,0.0061
Spambase,3,0.2,BitFit,0.926087,0.922215,0.923182,0.922692,386,0.09,0.0052
Spambase,3,0.2,SSF,0.926087,0.922215,0.923182,0.922692,882,0.10,0.0101
Spambase,3,0.2,Adapter,0.926087,0.922215,0.923182,0.922692,4240,0.09,0.0061
Spambase,3,0.2,LoRA,0.931304,0.928205,0.927873,0.928038,3308,0.20,0.0061
Spambase,3,0.2,LFW(ours),0.927826,0.924560,0.924231,0.924395,57,0.30,0.0057
Spambase,3,0.2,FFT,0.928696,0.924343,0.926880,0.925561,48002,0.21,0.0059
Spambase,3,0.5,ZeroShot,0.926087,0.922215,0.923182,0.922692,0,0.00,0.0056
Spambase,3,0.5,VarFilter,0.923478,0.921328,0.917939,0.919554,0,0.00,0.0068
Spambase,3,0.5,MIFilter,0.923478,0.919614,0.920257,0.919933,0,0.00,0.0068
Spambase,3,0.5,LR,0.913913,0.908663,0.911980,0.910228,58,0.01,0.0002
Spambase,3,0.5,SVM,0.894783,0.894879,0.883447,0.888302,9918,0.01,0.0299
Spambase,3,0.5,RF,0.922609,0.918343,0.919926,0.919115,20076,0.32,0.0314
Spambase,3,0.5,LinearProbe,0.926087,0.922215,0.923182,0.922692,258,0.11,0.0049
Spambase,3,0.5,BitFit,0.926087,0.922215,0.923182,0.922692,386,0.10,0.0054
Spambase,3,0.5,SSF,0.926087,0.922215,0.923182,0.922692,882,0.14,0.0119
Spambase,3,0.5,Adapter,0.926087,0.922215,0.923182,0.922692,4240,0.11,0.0071
Spambase,3,0.5,LoRA,0.926087,0.922215,0.923182,0.922692,3308,0.13,0.0044
Spambase,3,0.5,LFW(ours),0.928696,0.924123,0.927266,0.925616,57,0.37,0.0055
Spambase,3,0.5,FFT,0.925217,0.920112,0.924397,0.922101,48002,0.32,0.0057
Spambase,3,1.0,ZeroShot,0.926087,0.922215,0.923182,0.922692,0,0.00,0.0057
Spambase,3,1.0,VarFilter,0.919130,0.916584,0.913579,0.915017,0,0.00,0.0058
Spambase,3,1.0,MIFilter,0.926087,0.924584,0.920091,0.922202,0,0.00,0.0060
Spambase,3,1.0,LR,0.926957,0.922110,0.925832,0.923858,58,0.01,0.0001
Spambase,3,1.0,SVM,0.913913,0.910788,0.908503,0.909607,17342,0.03,0.0402
Spambase,3,1.0,RF,0.940870,0.937264,0.939241,0.938224,37434,0.33,0.0311
Spambase,3,1.0,LinearProbe,0.926087,0.922215,0.923182,0.922692,258,0.11,0.0062
Spambase,3,1.0,BitFit,0.926087,0.922215,0.923182,0.922692,386,0.14,0.0055
Spambase,3,1.0,SSF,0.926087,0.922215,0.923182,0.922692,882,0.19,0.0084
Spambase,3,1.0,Adapter,0.926087,0.922215,0.923182,0.922692,4240,0.14,0.0078
Spambase,3,1.0,LoRA,0.926087,0.922215,0.923182,0.922692,3308,0.18,0.0056
Spambase,3,1.0,LFW(ours),0.934783,0.931850,0.931515,0.931682,57,0.34,0.0056
Spambase,3,1.0,FFT,0.931304,0.930106,0.925554,0.927693,48002,0.41,0.0052
Spambase,4,0.05,ZeroShot,0.949565,0.948158,0.946029,0.947063,0,0.00,0.0043
Spambase,4,0.05,VarFilter,0.938261,0.937109,0.933225,0.935068,0,0.00,0.0071
Spambase,4,0.05,MIFilter,0.922609,0.929001,0.909494,0.917236,0,0.00,0.0050
Spambase,4,0.05,LR,0.853043,0.845652,0.847468,0.846525,58,0.00,0.0002
Spambase,4,0.05,SVM,0.845217,0.858259,0.818215,0.829812,2146,0.00,0.0071
Spambase,4,0.05,RF,0.868696,0.870750,0.852267,0.859312,2790,0.33,0.0319
Spambase,4,0.05,LinearProbe,0.946087,0.945562,0.941227,0.943276,258,0.10,0.0058
Spambase,4,0.05,BitFit,0.944348,0.944490,0.938633,0.941350,386,0.14,0.0051
Spambase,4,0.05,SSF,0.945217,0.945613,0.939351,0.942242,882,0.09,0.0083
Spambase,4,0.05,Adapter,0.946087,0.946335,0.940454,0.943183,4240,0.12,0.0076
Spambase,4,0.05,LoRA,0.948696,0.948133,0.944152,0.946043,3308,0.13,0.0057
Spambase,4,0.05,LFW(ours),0.944348,0.944100,0.939020,0.941398,57,0.17,0.0047
Spambase,4,0.05,FFT,0.945217,0.949266,0.936259,0.941843,48002,0.19,0.0055
Spambase,4,0.1,ZeroShot,0.949565,0.948158,0.946029,0.947063,0,0.00,0.0049
Spambase,4,0.1,VarFilter,0.931304,0.929424,0.926327,0.927810,0,0.00,0.0055
Spambase,4,0.1,MIFilter,0.938261,0.936427,0.933998,0.935173,0,0.00,0.0059
Spambase,4,0.1,LR,0.897391,0.893263,0.891395,0.892302,58,0.01,0.0001
Spambase,4,0.1,SVM,0.880870,0.890985,0.860378,0.870803,3190,0.00,0.0104
Spambase,4,0.1,RF,0.890435,0.902194,0.870201,0.881114,4990,0.32,0.0324
Spambase,4,0.1,LinearProbe,0.949565,0.948158,0.946029,0.947063,258,0.08,0.0057
Spambase,4,0.1,BitFit,0.949565,0.948158,0.946029,0.947063,386,0.08,0.0059
Spambase,4,0.1,SSF,0.949565,0.948158,0.946029,0.947063,882,0.09,0.0107
Spambase,4,0.1,Adapter,0.949565,0.948158,0.946029,0.947063,4240,0.08,0.0070
Spambase,4,0.1,LoRA,0.949565,0.948158,0.946029,0.947063,3308,0.09,0.0047
Spambase,4,0.1,LFW(ours),0.949565,0.948158,0.946029,0.947063,57,0.17,0.0058
Spambase,4,0.1,FFT,0.940870,0.944830,0.931513,0.937200,48002,0.22,0.0059
Spambase,4,0.2,ZeroShot,0.949565,0.948158,0.946029,0.947063,0,0.00,0.0048
Spambase,4,0.2,VarFilter,0.930435,0.928672,0.925224,0.926867,0,0.00,0.0052
Spambase,4,0.2,MIFilter,0.933913,0.933047,0.928093,0.930410,0,0.00,0.0064
Spambase,4,0.2,LR,0.868696,0.861000,0.871586,0.864726,58,0.01,0.0002
Spambase,4,0.2,SVM,0.902609,0.906803,0.888744,0.895897,5162,0.00,0.0174
Spambase,4,0.2,RF,0.918261,0.915821,0.912476,0.914069,8484,0.31,0.0311
Spambase,4,0.2,LinearProbe,0.949565,0.948158,0.946029,0.947063,258,0.08,0.0051
Spambase,4,0.2,BitFit,0.949565,0.948158,0.946029,0.947063,386,0.09,0.0048
Spambase,4,0.2,SSF,0.949565,0.948158,0.946029,0.947063,882,0.11,0.0080
Spambase,4,0.2,Adapter,0.949565,0.948158,0.946029,0.947063,4240,0.09,0.0070
Spambase,4,0.2,LoRA,0.949565,0.948158,0.946029,0.947063,3308,0.09,0.0067
Spambase,4,0.2,LFW(ours),0.949565,0.948158,0.946029,0.947063,57,0.18,0.0056
Spambase,4,0.2,FFT,0.947826,0.947784,0.942662,0.945061,48002,0.24,0.0056
Spambase,4,0.5,ZeroShot,0.949565,0.948158,0.946029,0.947063,0,0.00,0.0068
Spambase,4,0.5,VarFilter,0.906957,0.901812,0.903923,0.902830,0,0.00,0.0053
Spambase,4,0.5,MIFilter,0.942609,0.938825,0.941449,0.940085,0,0.00,0.0068
Spambase,4,0.5,LR,0.913913,0.909733,0.910048,0.909890,58,0.01,0.0003
Spambase,4,0.5,SVM,0.897391,0.899644,0.884440,0.890627,10150,0.01,0.0314
Spambase,4,0.5,RF,0.934783,0.934152,0.928810,0.931298,20798,0.30,0.0327
Spambase,4,0.5,LinearProbe,0.949565,0.948158,0.946029,0.947063,258,0.09,0.0047
Spambase,4,0.5,BitFit,0.949565,0.948158,0.946029,0.947063,386,0.10,0.0058
Spambase,4,0.5,SSF,0.949565,0.948158,0.946029,0.947063,882,0.13,0.0116
Spambase,4,0.5,Adapter,0.949565,0.947188,0.947188,0.947188,4240,0.23,0.0054
Spambase,4,0.5,LoRA,0.946087,0.944168,0.942773,0.943457,3308,0.23,0.0053
Spambase,4,0.5,LFW(ours),0.943478,0.940963,0.940621,0.940791,57,0.28,0.0044
Spambase,4,0.5,FFT,0.938261,0.936104,0.934385,0.935224,48002,0.52,0.0051
Spambase,4,1.0,ZeroShot,0.949565,0.948158,0.946029,0.947063,0,0.00,0.0063
Spambase,4,1.0,VarFilter,0.940870,0.938379,0.937696,0.938034,0,0.00,0.0065
Spambase,4,1.0,MIFilter,0.936522,0.933389,0.933723,0.933555,0,0.00,0.0049
Spambase,4,1.0,LR,0.923478,0.920419,0.919098,0.919746,58,0.02,0.0002
Spambase,4,1.0,SVM,0.909565,0.909381,0.900279,0.904289,17864,0.03,0.0454
Spambase,4,1.0,RF,0.942609,0.942258,0.937199,0.939567,37858,0.38,0.0407
Spambase,4,1.0,LinearProbe,0.949565,0.948158,0.946029,0.947063,258,0.14,0.0050
Spambase,4,1.0,BitFit,0.949565,0.948158,0.946029,0.947063,386,0.16,0.0050
Spambase,4,1.0,SSF,0.949565,0.948158,0.946029,0.947063,882,0.20,0.0079
Spambase,4,1.0,Adapter,0.949565,0.948158,0.946029,0.947063,4240,0.14,0.0069
Spambase,4,1.0,LoRA,0.944348,0.943359,0.939792,0.941494,3308,0.39,0.0041
Spambase,4,1.0,LFW(ours),0.933913,0.932689,0.928479,0.930467,57,0.43,0.0054
Spambase,4,1.0,FFT,0.947826,0.945995,0.944594,0.945281,48002,0.42,0.0060
Credit-g,0,0.05,ZeroShot,0.716000,0.693953,0.577874,0.565919,0,0.00,0.0009
Credit-g,0,0.05,VarFilter,0.676000,0.604021,0.579280,0.581084,0,0.00,0.0014
Credit-g,0,0.05,MIFilter,0.644000,0.431357,0.480976,0.421702,0,0.00,0.0011
Credit-g,0,0.05,LR,0.640000,0.572023,0.566585,0.568105,72,0.12,0.0006
Credit-g,0,0.05,SVM,0.684000,0.342000,0.500000,0.406176,504,0.00,0.0023
Credit-g,0,0.05,RF,0.604000,0.484942,0.489192,0.477528,1086,0.31,0.1164
Credit-g,0,0.05,LinearProbe,0.716000,0.693953,0.577874,0.565919,130,0.07,0.0009
Credit-g,0,0.05,BitFit,0.716000,0.693953,0.577874,0.565919,194,0.07,0.0009
Credit-g,0,0.05,SSF,0.716000,0.693953,0.577874,0.565919,526,0.07,0.0011
Credit-g,0,0.05,Adapter,0.716000,0.693953,0.577874,0.565919,1096,0.07,0.0012
Credit-g,0,0.05,LoRA,0.716000,0.693953,0.577874,0.565919,1828,0.07,0.0009
Credit-g,0,0.05,LFW(ours),0.716000,0.693953,0.577874,0.565919,71,0.15,0.0008
Credit-g,0,0.05,FFT,0.692000,0.626753,0.590976,0.593633,17602,0.16,0.0010
Credit-g,0,0.1,ZeroShot,0.716000,0.693953,0.577874,0.565919,0,0.00,0.0009
Credit-g,0,0.1,VarFilter,0.684000,0.609524,0.568103,0.564393,0,0.00,0.0011
Credit-g,0,0.1,MIFilter,0.684000,0.593496,0.506810,0.429372,0,0.00,0.0011
Credit-g,0,0.1,LR,0.688000,0.615603,0.530165,0.489047,72,0.16,0.0005
Credit-g,0,0.1,SVM,0.684000,0.342000,0.500000,0.406176,1008,0.00,0.0025
Credit-g,0,0.1,RF,0.688000,0.624251,0.519950,0.462158,2006,0.33,0.1403
Credit-g,0,0.1,LinearProbe,0.716000,0.693953,0.577874,0.565919,130,0.07,0.0008
Credit-g,0,0.1,BitFit,0.716000,0.693953,0.577874,0.565919,194,0.07,0.0010
Credit-g,0,0.1,SSF,0.584000,0.581077,0.593752,0.568078,526,0.15,0.0042
Credit-g,0,0.1,Adapter,0.716000,0.693953,0.577874,0.565919,1096,0.07,0.0011
Credit-g,0,0.1,LoRA,0.716000,0.693953,0.577874,0.565919,1828,0.08,0.0011
Credit-g,0,0.1,LFW(ours),0.716000,0.693953,0.577874,0.565919,71,0.15,0.0010
Credit-g,0,0.1,FFT,0.508000,0.564583,0.568843,0.507046,17602,0.24,0.0008
Credit-g,0,0.2,ZeroShot,0.716000,0.693953,0.577874,0.565919,0,0.00,0.0010
Credit-g,0,0.2,VarFilter,0.680000,0.600051,0.558368,0.551006,0,0.00,0.0010
Credit-g,0,0.2,MIFilter,0.688000,0.843373,0.506329,0.419643,0,0.00,0.0010
Credit-g,0,0.2,LR,0.692000,0.631017,0.608002,0.612917,72,0.25,0.0004
Credit-g,0,0.2,SVM,0.692000,0.720528,0.516063,0.443818,2016,0.00,0.0048
Credit-g,0,0.2,RF,0.684000,0.601770,0.540862,0.517009,3966,0.30,0.1470
Credit-g,0,0.2,LinearProbe,0.692000,0.679645,0.519469,0.454288,130,0.10,0.0010
Credit-g,0,0.2,BitFit,0.716000,0.693953,0.577874,0.565919,194,0.08,0.0007
Credit-g,0,0.2,SSF,0.716000,0.693953,0.577874,0.565919,526,0.07,0.0014
Credit-g,0,0.2,Adapter,0.716000,0.693953,0.577874,0.565919,1096,0.07,0.0011
Credit-g,0,0.2,LoRA,0.688000,0.843373,0.506329,0.419643,1828,0.11,0.0009
Credit-g,0,0.2,LFW(ours),0.604000,0.511404,0.509623,0.506766,71,0.28,0.0008
Credit-g,0,0.2,FFT,0.692000,0.679645,0.519469,0.454288,17602,0.20,0.0011
Credit-g,0,0.5,ZeroShot,0.716000,0.693953,0.577874,0.565919,0,0.00,0.0009
Credit-g,0,0.5,VarFilter,0.680000,0.597263,0.551558,0.539764,0,0.00,0.0014
Credit-g,0,0.5,MIFilter,0.696000,0.632174,0.570064,0.562776,0,0.00,0.0010
Credit-g,0,0.5,LR,0.704000,0.649630,0.579317,0.574282,72,0.28,0.0004
Credit-g,0,0.5,SVM,0.692000,0.679645,0.519469,0.454288,4824,0.00,0.0152
Credit-g,0,0.5,RF,0.716000,0.731838,0.564253,0.538661,9876,0.32,0.1516
Credit-g,0,0.5,LinearProbe,0.716000,0.693953,0.577874,0.565919,130,0.07,0.0010
Credit-g,0,0.5,BitFit,0.716000,0.693953,0.577874,0.565919,194,0.07,0.0009
Credit-g,0,0.5,SSF,0.716000,0.693953,0.577874,0.565919,526,0.08,0.0014
Credit-g,0,0.5,Adapter,0.716000,0.693953,0.577874,0.565919,1096,0.07,0.0012
Credit-g,0,0.5,LoRA,0.716000,0.693953,0.577874,0.565919,1828,0.07,0.0011
Credit-g,0,0.5,LFW(ours),0.660000,0.532633,0.513102,0.480326,71,0.40,0.0013
Credit-g,0,0.5,FFT,0.632000,0.535521,0.526686,0.521830,17602,0.81,0.0007
Credit-g,0,1.0,ZeroShot,0.716000,0.693953,0.577874,0.565919,0,0.00,0.0010
Credit-g,0,1.0,VarFilter,0.688000,0.615912,0.567622,0.562231,0,0.00,0.0015
Credit-g,0,1.0,MIFilter,0.704000,0.647634,0.586128,0.584680,0,0.00,0.0008
Credit-g,0,1.0,LR,0.740000,0.700019,0.656710,0.667083,72,0.33,0.0004
Credit-g,0,1.0,SVM,0.692000,0.640406,0.529684,0.482791,9216,0.01,0.0256
Credit-g,0,1.0,RF,0.716000,0.670556,0.601710,0.603892,18274,0.32,0.1511
Credit-g,0,1.0,LinearProbe,0.716000,0.693953,0.577874,0.565919,130,0.08,0.0008
Credit-g,0,1.0,BitFit,0.716000,0.693953,0.577874,0.565919,194,0.07,0.0009
Credit-g,0,1.0,SSF,0.716000,0.693953,0.577874,0.565919,526,0.08,0.0016
Credit-g,0,1.0,Adapter,0.716000,0.693953,0.577874,0.565919,1096,0.08,0.0012
Credit-g,0,1.0,LoRA,0.716000,0.693953,0.577874,0.565919,1828,0.08,0.0012
Credit-g,0,1.0,LFW(ours),0.660000,0.532633,0.513102,0.480326,71,0.40,0.0018
Credit-g,0,1.0,FFT,0.704000,0.651053,0.575912,0.568765,17602,0.23,0.0009
Credit-g,1,0.05,ZeroShot,0.684000,0.342000,0.500000,0.406176,0,0.00,0.0012
Credit-g,1,0.05,VarFilter,0.684000,0.342000,0.500000,0.406176,0,0.00,0.0014
Credit-g,1,0.05,MIFilter,0.684000,0.606481,0.557887,0.548375,0,0.00,0.0016
Credit-g,1,0.05,LR,0.640000,0.576736,0.573396,0.574637,72,0.07,0.0005
Credit-g,1,0.05,SVM,0.644000,0.546142,0.532053,0.525333,504,0.00,0.0017
Credit-g,1,0.05,RF,0.680000,0.587440,0.531127,0.500000,1058,0.32,0.1418
Credit-g,1,0.05,LinearProbe,0.452000,0.597500,0.572174,0.444526,130,0.19,0.0007
Credit-g,1,0.05,BitFit,0.684000,0.342000,0.500000,0.406176,194,0.07,0.0010
Credit-g,1,0.05,SSF,0.456000,0.615973,0.581908,0.446939,526,0.13,0.0018
Credit-g,1,0.05,Adapter,0.684000,0.342000,0.500000,0.406176,1096,0.07,0.0012
Credit-g,1,0.05,LoRA,0.684000,0.342000,0.500000,0.406176,1828,0.07,0.0014
Credit-g,1,0.05,LFW(ours),0.580000,0.553263,0.560182,0.549550,71,0.27,0.0014
Credit-g,1,0.05,FFT,0.592000,0.580554,0.592790,0.572033,17602,0.27,0.0010
Credit-g,1,0.1,ZeroShot,0.684000,0.342000,0.500000,0.406176,0,0.00,0.0007
Credit-g,1,0.1,VarFilter,0.684000,0.342000,0.500000,0.406176,0,0.00,0.0019
Credit-g,1,0.1,MIFilter,0.344000,0.662551,0.520468,0.284667,0,0.00,0.0012
